ra,dec,psfMag_r,psfMag_g
0.438650146349056,0.0280334139262395,22.99744,25.48354
0.439292511537491,0.103398073384428,23.14121,25.68649
0.439516846995133,0.0330090254024167,24.60132,24.47918
0.439611094969564,0.420294797092706,20.93155,22.02787
0.439784591713444,0.154573374573981,15.47315,16.84095
0.439934955435206,0.306039837692467,24.3842,23.19366
0.440109624517744,0.110212074184184,18.015,19.20961
0.0352448200272306,0.489980819091492,22.72198,23.70396
0.0353533761404989,0.197666674746649,24.99999,25.01232
0.0353841622366247,0.209282970112981,22.76476,23.67948
0.0354607420833037,0.0786515285807991,24.91591,25.40657
0.0355268156999671,0.469879988357323,23.72375,23.03983
0.0356895386888745,0.0153926044398927,23.6756,24.02696
0.0358610189047255,0.0675325598897791,23.34379,25.35948
0.0361071474607684,0.358894553466306,24.89755,24.80714
0.0362252843512465,0.457102871596136,21.6997,23.06117
0.0363515248007928,0.016950030468182,21.94136,23.02412
0.0369944982074344,0.406940312510506,19.32768,20.74917
0.116023390874147,0.228613908747966,23.69946,24.90207
0.116209848862866,0.410454881409025,22.80693,23.71951
0.116269359163397,0.478451982013698,22.60999,24.81087
0.116654723997556,0.25604451607816,22.89783,23.79025
0.117048667624033,0.481306321972113,20.03494,21.46879
0.117195544361039,0.275296078123927,22.47214,23.60427
0.117208859127118,0.491205932960679,21.44468,22.69655
0.117855489749726,0.0513019316555069,18.61431,19.97436
0.117928146367149,0.256390113131631,22.76083,24.04247
0.117944274398553,0.305911869074058,21.35066,22.86455
0.198724975808988,0.164632402781748,22.07606,22.57514
0.19893399542271,0.175580733287788,23.36323,23.56348
0.199502633267343,0.290686131800897,15.3193,16.74153
0.19978419155791,0.389049977923353,23.04945,24.55093
0.199843665207538,0.26882134069633,22.48416,23.00274
0.200402668512893,0.137389207988995,22.54648,22.99376
0.200464179879178,0.0470579757503697,19.29173,20.69538
0.274508770632707,0.43463990620815,23.18434,23.55308
0.27458787585914,0.240802982889779,20.39381,21.85235
0.274942857946257,0.267259774509044,20.67872,22.17856
0.275008103303776,0.398526501800442,15.21656,15.68446
0.275067828380656,0.320161994558404,25.17666,25.60167
0.275114244409309,0.45784733376279,22.7853,24.81387
0.275129612470494,0.321691325236965,24.80148,24.91048
0.275138192466111,0.199250261924702,24.24739,24.56362
0.275733693832592,0.225834991077497,20.64992,22.14074
0.355651648660569,0.38463575717296,22.39913,23.9128
0.35590267985333,0.234672825688422,22.67599,24.12322
0.355964251360636,0.0117940371542267,22.74303,24.10098
0.356232632224533,0.232232958863769,24.70854,23.99524
0.356236142897387,0.30598748876622,25.30865,23.27064
0.356258118063693,0.341381460709657,14.5682,14.85051
0.356259272118564,0.404873897664341,18.61706,18.97028
0.356311286056894,0.294282384745206,22.39175,23.70879
0.356445535389781,0.086961516163776,23.26198,24.55214
0.356675519374805,0.113589910370357,14.44559,15.08131
0.356776980907007,0.0863228499482022,23.41054,24.62488
0.357085095997434,0.479369177906819,23.04437,23.02038
0.357243686310653,0.297296973197657,25.60671,23.06789
0.357303193698112,0.0334937962686874,25.63635,25.96634
0.357314306791523,0.256872658530924,23.45527,24.9753
0.357529235224376,0.200571691529713,24.81307,23.56002
0.35770817836277,0.248519630075685,21.82818,24.31378
0.443295314685912,0.469579292646901,19.98551,20.488
0.443455182596551,0.251324445426675,23.35269,24.47667
0.44402602365202,0.0824699647803054,23.01409,25.24626
0.444065417152292,0.146937490049165,24.87426,24.97276
0.444083767146919,0.192907208499544,17.01811,17.78558
0.444086996248274,0.480236532752155,24.60287,24.52477
0.444114194412773,0.125016227123639,18.40271,19.76199
0.444359367622098,0.404891343556312,24.40798,25.67627
0.445088443811244,0.215529609135806,20.9083,22.23401
0.44511208746934,0.000666925749096929,24.46919,24.99269
0.445403486292186,0.156108792309322,22.36835,23.6476
0.445483144762653,0.084862546506118,24.04179,23.38698
0.445489240636334,0.358364293922237,23.01224,23.08827
0.0519515677580102,0.389816139924357,20.15299,21.73369
0.0520163474656101,0.271419293933022,23.26379,24.74523
0.0520289428721981,0.226442186543046,24.20711,23.50686
0.0534694792702908,0.382808728029748,22.2061,22.69227
0.0535710959957214,0.306062536749969,24.70158,23.00272
0.0537147838577265,0.173168158344354,20.78953,21.36235
0.0537552231579141,0.0389248708788032,22.71126,24.44703
0.053781306308565,0.302334408108601,25.81785,23.0211
0.0540949978862386,0.363522392780814,24.24672,24.97508
0.0541334501161828,0.234708285099869,16.51374,17.94576
0.0541743481230696,0.234315753573333,17.44429,18.86592
0.0543460830231197,0.404996649696182,24.19367,23.94535
0.133229619232509,0.380531250772303,20.73665,21.05029
0.133347844153519,0.440728615181758,22.37459,23.29324
0.133561697205735,0.0499006411292147,24.85701,23.59898
0.134032123303768,0.382856402071547,21.00795,21.8342
0.134151265869475,0.177312820077989,18.6758,20.05721
0.134746347496275,0.377971131207743,20.73979,22.16878
0.134803628902091,0.215332229436458,23.00851,24.11309
0.134825718709465,0.35702094420382,17.93465,19.12884
0.135193041800846,0.389041283233535,22.46312,23.43726
0.135201081399659,0.137340462870237,23.52958,25.36885
0.135385268340201,0.306066762981873,24.98324,23.04847
0.135668237112931,0.0755938801695638,22.12999,23.81096
0.1358250842149,0.451625891166831,22.69104,24.32591
0.213844156957038,0.200482320996615,24.168,24.70286
0.214857172919878,0.200716268673017,20.21119,21.92828
0.214990069814348,0.30313191466173,21.03155,22.0991
0.215065415759852,0.387514261970164,21.53435,21.94612
0.215166112430872,0.0020734627440661,21.91718,22.93541
0.215266555810445,0.376110472502201,24.0987,24.74244
0.215625928730796,0.0266573588986452,19.30727,20.66161
0.215630211416396,0.48627425686472,20.8256,21.52683
0.215745251016575,0.0728196265099822,23.16564,25.0426
0.293615344202555,0.0584670671843425,18.5365,18.97889
0.294008124020081,0.404286459926392,19.02948,20.24477
0.29421924752603,0.282226732971058,23.01465,23.80963
0.294520402724771,0.436320453279023,23.28879,23.73453
0.295337831145503,0.360222094353331,24.08104,24.32951
0.295531581306594,0.138933911393801,22.13052,22.67921
0.295693125346785,0.114331566405345,24.5322,25.2674
0.295751541457093,0.411618102542624,20.49989,21.99301
0.295773798897294,0.0527717389381515,24.0356,25.0951
0.295817457148566,0.194513810797931,22.43124,23.65653
0.295822382435471,0.082522712729857,22.77084,25.06003
0.372950825468031,0.143763735154056,23.4208,24.77563
0.373053683368326,0.19961860392133,23.78206,23.99508
0.373554398159355,0.152111587408337,17.92546,18.38376
0.373665833724232,0.0951574304505863,25.37273,25.75084
0.374085928282835,0.0948937587225878,25.51328,25.58122
0.374123670073232,0.320258946977379,23.19214,23.13537
0.374533633339581,0.408879633396461,25.84288,25.24937
0.374707000163426,0.414814002130769,23.63034,25.16483
0.374810694220798,0.306309388493241,23.58029,25.67214
0.37492069800399,0.000545285392634276,19.89597,20.81483
0.374929539107939,0.319833118365346,21.5048,21.96839
0.375281191198173,0.163238152281801,23.93505,23.46744
0.440361832951908,0.336689074091265,22.84488,25.3344
0.440817040187994,0.301881062082758,24.31367,23.07318
0.440918866354194,0.190953146515671,22.02245,22.50649
0.441156347314367,0.0125190990739526,24.96642,23.40566
0.441165373078633,0.486509741191098,21.29058,22.76973
0.441242969442101,0.293767584392715,22.83189,24.37659
0.441451802688242,0.104751254991342,15.49151,16.23995
0.441701477289769,0.460878407952117,23.28329,24.4299
0.441785762673472,0.131409931736543,22.06015,23.82959
0.441842505925138,0.222637468909484,22.60566,23.19262
0.44209972233657,0.198891223811965,23.15619,24.76045
0.44253224749793,0.121771954765473,23.74009,24.8808
0.0475011424298746,0.0407696611432583,23.03744,24.16613
0.047943184412425,0.0125575644986795,24.65242,23.21747
0.0481461599690896,0.190961116994532,21.88744,23.41384
0.0483415736171082,0.352183554643397,20.66627,22.03141
0.0486113509837196,0.429535363221765,13.80561,14.24073
0.0491143384098791,0.234062505833923,23.1267,24.36097
0.131115328552076,0.156958729866605,24.34287,24.9788
0.131158862522053,0.0386829371145384,23.42589,23.36409
0.131859632816543,0.408946375432301,24.94475,26.08029
0.13239746700242,0.358807822335966,18.54139,18.89661
0.132512016665942,0.336847689085629,17.21681,17.66612
0.132569939840096,0.347226360807457,20.69499,22.02591
0.132704567685494,0.27867735764624,22.8009,24.8708
0.132752802753956,0.0678028936019253,21.81444,23.0316
0.132774314406333,0.329178835682746,25.45367,25.47678
0.132791037324552,0.130871218183554,22.94328,24.28994
0.132800820009265,0.282337493735704,22.49111,24.40934
0.132902962248238,0.417552427689016,22.0096,23.83999
0.132968847327493,0.040256391579391,20.85749,22.34727
0.133053109962127,0.172541561767041,23.08253,23.86431
0.21127866399738,0.00402480028094594,22.96173,25.17036
0.211570106698275,0.318144358756992,22.61699,23.35898
0.211612951162101,0.0499757865439731,14.09725,15.57041
0.211890357073884,0.453841672720567,19.98908,20.40932
0.211978613460019,0.366584333844481,22.68362,23.98154
0.212305894926063,0.0639188246386948,21.12198,21.57823
0.212365092126216,0.129059943451532,18.97315,19.26088
0.212683881296838,0.17960713147227,15.34725,16.28065
0.213481693994936,0.244553808457068,23.76759,24.0139
0.291154666811906,0.366661280996861,18.48861,19.92731
0.291490985983753,0.121623464287644,20.65891,22.02661
0.291623498986269,0.223475464776803,25.06919,23.21549
0.291801535730578,0.0437572766533674,24.31215,24.78178
0.291899271995932,0.145767624001249,23.17955,24.18473
0.291969537315939,0.0143880126273445,19.99908,20.46672
0.292118468185805,0.484429367847803,21.22137,21.80259
0.292406989350502,0.0763422669148621,23.38769,23.35969
0.292824489668419,0.342056253440184,24.96103,23.18382
0.292855681726451,0.286630024309149,23.62786,24.74875
0.293004468588691,0.483441451724972,19.59978,20.94543
0.293308714641487,0.132126969525111,24.87617,23.42065
0.362721234727495,0.0189296944230646,22.53022,23.2674
0.362859011412068,0.108243742842161,20.71656,22.15605
0.362972213043975,0.439052644301762,21.57858,21.82845
0.363327450764359,0.303525231394202,20.07179,25.11444
0.363453342936323,0.184372646778354,22.94286,23.86864
0.363495433449117,0.185906091458926,23.00002,24.90573
0.364290363206521,0.3115972940811,25.55369,24.56906
0.453210182495628,0.186745069334899,22.01637,22.94574
0.454129438750186,0.452532777346539,20.5079,21.54082
0.454178399823752,0.178450413402061,18.10638,19.51142
0.454389897054609,0.0125228120833776,25.01505,23.55687
0.454392649307124,0.220970131299435,22.80282,25.20938
0.454666267720256,0.376271483768719,23.7629,24.81187
0.455142434613059,0.161983897469697,19.99764,21.65507
0.455672367937353,0.442188382878819,20.07664,21.38906
0.0600586544496178,0.139428397124449,16.24419,17.09267
0.0603805401848376,0.193773509488069,24.58461,24.94094
0.0606306744276708,0.413276880694383,22.32864,23.41997
0.0608996678641915,0.38183891363571,22.4032,23.11864
0.0609314300299779,0.0985626702702597,21.42093,22.10237
0.0611000746672019,0.198185903862483,22.47539,23.748
0.0618795179926011,0.00481219245976908,23.71774,23.39421
0.138484440505854,0.176931557573078,24.80056,24.83815
0.138677146633921,0.0873764702683546,23.21877,24.20059
0.138754224960358,0.097550562386194,22.6737,24.26594
0.139078649618728,0.12705576173076,13.67883,14.38068
0.13915143943527,0.124253037249777,24.84629,24.92651
0.140830226082215,0.488055718160704,22.54692,23.16199
0.21619345469594,0.125342785502621,22.96297,24.60037
0.216496823418311,0.495243370958927,16.29266,16.71453
0.216595000044208,0.371220896632292,11.88634,12.75444
0.216737885769248,0.30606218366211,25.35366,23.13252
0.216929848663085,0.215736942766463,23.8787,24.25253
0.21698887928639,0.419935951906716,19.70513,21.15386
0.217282199580437,0.0405985905451981,21.26437,21.81343
0.217347566353082,0.136748341477144,22.83785,23.41886
0.217392785143437,0.0550855417904849,17.21379,18.35709
0.217600260037273,0.406348827550229,22.37948,23.55179
0.217830790085145,0.264497183682131,20.01211,20.21605
0.218148256172146,0.0793892734019876,21.25757,21.67692
0.218440439013653,0.139740001906592,24.54321,23.31497
0.296017974714317,0.495583613476099,20.20071,21.68884
0.296029063712723,0.427897401694619,20.09409,21.1025
0.296333457441204,0.0264015498914936,14.597,15.21275
0.296509900264027,0.420562815825461,23.46785,24.32235
0.297465854146367,0.236961622611188,20.55091,21.11987
0.297709699169047,0.48751815984813,24.21783,25.59692
0.298302063874369,0.176128496280238,21.56977,22.58783
0.375697572839561,0.186351657800973,20.53658,21.27085
0.375723478438886,0.405725175358292,15.10401,15.77425
0.375788947999524,0.220605484843126,22.05118,23.26881
0.375861651243326,0.310450616983412,24.1267,23.45716
0.375958924381161,0.013230569841617,22.93438,25.38785
0.376370257378881,0.327522550451523,22.11435,23.6801
0.376998790026164,0.271541639866988,25.87503,25.02692
0.37742424575265,0.293874597868044,22.60438,25.03443
0.377535464923339,0.0535374155734568,25.38802,25.1675
0.377571786570343,0.250489184090294,22.99408,24.12781
0.37771945298511,0.0346425211109092,22.47948,23.05973
0.377758980481394,0.153932171764099,22.20629,23.37889
0.448263901588831,0.425524053230207,17.89355,19.06083
0.448387555927635,0.192229643098598,22.14487,23.04745
0.448505305315489,0.196609597446711,11.5442,11.90822
0.448576117604171,0.0948871937628959,15.79888,16.69075
0.448583424225887,0.480218343479318,12.50029,14.5626
0.448841432726965,0.334364263660403,22.72139,23.34043
0.449127181633472,0.066675463386953,19.66266,20.75122
0.449725518616901,0.483173582707798,23.59713,23.51236
0.450249432603473,0.0330540811502009,25.50246,25.34628
0.450571418151242,0.477336548059893,23.31705,22.72517
0.450752304708431,0.320217667351798,21.37482,22.79091
0.0298996675222121,0.149428397064008,24.19533,24.5915
0.030005403977869,0.11934742329902,23.08095,24.47562
0.0300968400739521,0.441370085378862,23.27885,23.98346
0.0302427865466939,0.360227348757159,23.57357,24.71934
0.0305838501355993,0.412677447770153,22.35483,24.45272
0.0313698162544824,0.411997167788999,15.74344,17.07589
0.0316175511158292,0.495354452968968,20.37709,20.3185
0.0316603998774099,0.443905211783647,25.27476,24.89876
0.118023004093686,0.468158409780109,22.95725,24.51195
0.118847210198904,0.154385684628133,21.28307,20.71085
0.119276838528434,0.147592660729191,19.95621,21.10206
0.119637849778961,0.050971324879847,21.9883,23.40718
0.119726502989977,0.340018290347253,22.78948,23.75799
0.119868807042765,0.00840482840590658,24.46408,24.86928
0.20363467295951,0.455617428045639,22.994,25.6665
0.203642130333833,0.29421310384253,22.21601,23.26634
0.20383593794088,0.389173301097282,20.78749,21.27531
0.203877003596777,0.0950824313551095,24.84304,23.28198
0.204281285503839,0.263132356962761,23.57416,25.55454
0.204319974836295,0.422291123433792,24.82955,25.15782
0.204443756943983,0.0540542377812494,17.04127,17.92426
0.204466628927207,0.229698786865629,25.20826,25.08737
0.204509946955795,0.344437330831791,22.12024,23.41905
0.204791651547907,0.279334630187168,18.70539,19.41157
0.205027611822668,0.0765355929532082,22.50379,23.4567
0.205282732916668,0.178272029817321,22.69937,23.8994
0.205322987274815,0.0284112697595567,20.28864,20.66882
0.205452404905202,0.244160808690428,24.39205,24.58394
0.205480793381824,0.134130735026691,21.52289,22.03157
0.205820994102824,0.0575443335720399,16.65126,18.16243
0.206071426365957,0.203509309687338,19.90557,21.29756
0.206074618194931,0.0577650818858521,18.47861,19.3813
0.286118902651708,0.250580466086883,23.24197,24.44382
0.286161433914458,0.361428277271697,19.53976,20.86955
0.286293147145598,0.0151292301491083,20.70128,21.63075
0.286311790393835,0.0347849178416705,21.39885,22.9732
0.286636582643268,0.29562298344805,16.20384,16.47379
0.286746030798014,0.440955785203215,22.60905,23.70132
0.287257726912003,0.29386211294983,23.12486,25.21321
0.287283472092213,0.452243290822419,18.53996,19.926
0.28770577438873,0.193186810370231,23.72684,23.50031
0.287875468302977,0.0750819353162977,23.6445,24.364
0.28789144432511,0.0924701508788025,23.45618,24.68084
0.287947235204001,0.377289436416478,19.80699,20.15604
0.288267791199701,0.428836472695677,20.07541,20.39573
0.288524649241822,0.244161443602073,22.60579,24.78553
0.370194766545183,0.498262754441369,22.38592,23.63042
0.370823123765581,0.0262037459291662,20.51283,21.89262
0.370985688659649,0.010626177417372,15.13869,15.69561
0.371013654423336,0.294397672186593,24.85482,23.67371
0.371028404673382,0.325850575846475,20.79328,22.18574
0.371116578091282,0.0588688636062044,21.8966,23.13411
0.371256756219566,0.305075393751342,23.06123,25.11444
0.371568439776524,0.433648208626041,19.32468,19.96132
0.372016037753456,0.0825380981126191,22.77729,25.64126
0.372167743460693,0.30162951156508,24.88902,25.17793
0.372219335973455,0.307486905109342,22.87687,23.16077
0.372286666109758,0.125355891857828,23.09707,24.63498
0.37236261941195,0.198598515472238,23.18681,24.27964
0.3723732398023,0.234792485273357,24.14708,25.44277
0.37241654134591,0.00878251436606117,23.601,23.49505
0.372487384273938,0.292598835552065,22.68629,24.24359
0.455796250647381,0.301379356934834,22.43865,23.98561
0.45649848679019,0.00768517622673218,14.02929,15.22997
0.456503221360038,0.279290932111862,22.00177,22.41913
0.456535257579162,0.329538041506612,21.27587,21.93832
0.456625056900057,0.0688995935087987,23.1392,23.78989
0.456749573466084,0.315887966578865,22.54769,24.50521
0.457045227952733,0.325247944296158,21.6946,22.7389
0.457106020971139,0.263319124299713,19.99535,20.50016
0.457146947389163,0.241693590106667,22.76389,23.6188
0.457624759591909,0.252251481245766,22.06124,23.54818
0.458148836629508,0.00897577391811967,24.0899,23.11547
0.0320696015778026,0.273846555964411,25.66952,25.12452
0.0321294677247526,0.0489193708838675,25.1324,23.12151
0.0323434835096137,0.204800598847592,20.65981,21.97055
0.0324835195095261,0.209449137195918,21.0821,21.62039
0.0329912018152072,0.281254372134274,22.66492,23.99265
0.0332747161035325,0.0151755174252881,22.29508,22.7009
0.0334010720892977,0.195379051651424,24.3084,25.4802
0.0338059431983311,0.387279861309584,23.66318,25.26683
0.033891363484031,0.276297683677649,20.01676,20.36418
0.0340752749912099,0.230967783339902,23.65769,25.407
0.0345328493809802,0.394741381079696,22.21397,22.58161
0.11324136908371,0.305207807846996,25.09234,22.11487
0.11346251946344,0.263994154557399,25.22069,25.64085
0.113850395251575,0.305372916314262,21.33992,24.83329
0.113868798601027,0.136229011071973,20.48368,21.92219
0.113924388961266,0.256421306509972,20.78979,21.43606
0.113936165233437,0.0402697157847933,17.08559,18.13524
0.114220799649729,0.293766422774671,22.56857,24.98275
0.114263022758159,0.0736895104085621,24.18941,24.76986
0.114546973725624,0.313746888015673,23.3306,23.19404
0.114856118276558,0.134660959687103,22.67339,24.56653
0.115205903409727,0.0361442044044322,24.5524,23.4384
0.115273174166418,0.212265123218271,25.68647,25.17472
0.115331627563478,0.240953880733068,25.91579,23.33932
0.115421981187266,0.0125744714774827,24.54819,23.29861
0.115544229862852,0.200559973872696,24.77216,25.11425
0.193497459547707,0.0672320941737868,20.0108,20.35459
0.193584237207261,0.440657894906093,23.62149,23.74683
0.193822021327605,0.345982511320754,24.21886,22.95819
0.193874441029777,0.373433539931853,15.79963,16.72168
0.194134881337956,0.0825137201499176,22.99846,25.49088
0.194808724819325,0.216945993949534,22.2422,24.03059
0.194973132950409,0.167647356915662,22.90753,25.64251
0.195082361292794,0.100726293032014,20.6332,22.30051
0.195155049134684,0.448441126045552,20.85374,22.27041
0.195197625658768,0.0526874623654106,16.39643,16.90069
0.195212813771548,0.495540766907758,24.72878,25.47651
0.195302123936969,0.154778169794098,23.01405,23.55583
0.195424969374812,0.408892663536114,25.11977,25.53869
0.195542997980789,0.182232812099563,24.21583,24.52707
0.276394458538277,0.21070766236207,25.53314,22.74423
0.276489803805537,0.09270830498964,23.38338,24.35314
0.27695117838293,0.0749983913573462,18.99028,20.42263
0.277058670929529,0.196537925433002,22.89597,25.0213
0.277116321940346,0.000321063431563899,24.97745,23.27481
0.277734549660039,0.44719093375251,24.35689,25.38727
0.278015832560985,0.0777498203446062,17.88753,19.34143
0.278047623870513,0.176921446367532,22.79386,23.67707
0.278625495745132,0.252632493243863,22.41662,22.9756
0.357886208944592,0.219058598236669,21.51724,23.24436
0.358426926842753,0.306219515140485,25.40477,25.11442
0.358780944041541,0.400546110729337,19.61097,20.32064
0.35884071670891,0.182559920038187,23.51346,23.3815
0.359043973792687,0.0123680431924686,21.96816,22.93101
0.359254774311069,0.30191761442651,24.70103,23.8228
0.35931800958042,0.404869788347789,24.02045,24.59616
0.359924299164078,0.484895064251362,22.44038,23.45967
0.359957076524267,0.476686501286288,17.43946,18.50893
0.360010864740127,0.0245538886650642,14.6961,15.2024
0.360046850251832,0.166430103449623,24.05276,24.80499
0.44565233802274,0.24136489012757,20.42205,20.36558
0.446039932508258,0.0912231500357794,21.33465,21.68639
0.446546823735162,0.0942944401789046,23.91914,23.51361
0.446673449949515,0.41785556638227,22.89521,23.22545
0.446789836515734,0.375862309803988,19.10167,20.48586
0.447202226571676,0.387500759234344,23.89816,24.40564
0.447283975367796,0.178464216991665,20.6749,22.16296
0.447395097791187,0.0991449086352396,22.90199,25.68287
0.447808659474248,0.446126817782065,21.00185,22.40656
0.447965652364474,0.371220409819789,21.99242,22.21273
0.0724986483240855,0.231978403593123,25.03343,23.27321
0.0727334408240381,0.213330194266253,13.94511,14.5917
0.0732377705935665,0.140685504618833,21.24356,22.53715
0.0733827288920281,0.425906218522577,20.70152,21.19933
0.0736112419543176,0.0636545138199679,22.17783,23.41169
0.0736979826839388,0.405007848927133,18.30102,19.86271
0.073805991242665,0.443147435167142,20.66895,22.19495
0.0739672537827687,0.35153235635741,22.88784,23.96566
0.0744144303404823,0.214887367751594,23.02597,24.97945
0.0745252936068255,0.395376305588289,19.06983,19.57905
0.0745326022173973,0.00989172876872293,16.02445,16.71936
0.153843763286829,0.200292193099575,14.36525,14.74345
0.154059257129408,0.0934714712181504,22.71501,23.95047
0.154709079634992,0.170446641211684,22.27629,24.15422
0.154910977390594,0.102720430205024,18.48493,19.94608
0.155008936048262,0.225445774448107,24.80206,22.6513
0.155489149858084,0.432152822260444,20.67971,22.23553
0.155759956180702,0.231481376541343,21.95423,24.29462
0.230860801999851,0.129809477147958,23.37439,23.46675
0.231265433201656,0.2228214436957,22.9468,25.49087
0.231282610980998,0.229630508048425,24.05848,24.55633
0.231310042369643,0.436424210083506,22.42801,24.03847
0.231767424490556,0.270060643303015,22.98954,24.54877
0.231771952529375,0.0347956605288363,24.90013,23.54699
0.231894618475337,0.255578022855689,22.49669,24.21295
0.232743422151259,0.349013401147574,17.52075,18.13878
0.232892940002214,0.0403470925566114,25.02775,24.27849
0.306468243001234,0.408881519156148,24.32833,25.62128
0.306550473788441,0.0968745593275578,23.21394,24.71972
0.306730262158169,0.303367641593654,22.77319,23.12564
0.307220724704033,0.0909898409956352,25.03078,23.56922
0.307531536097372,0.426546593555225,23.95417,25.39291
0.307674782749576,0.194043880557699,22.3056,24.08906
0.307987014015236,0.0125419950523161,23.92076,23.34458
0.380564605011083,0.193825049654372,24.74071,24.66583
0.380615009542558,0.103985153927709,23.72151,23.4187
0.380717930830125,0.146113861452407,23.1381,23.45374
0.380732548629965,0.373809530133341,17.05299,17.98559
0.380737438072515,0.499922198813722,22.0691,21.87948
0.380754958379455,0.0495088573784812,18.95814,19.85052
0.380831179980705,0.198413314718885,24.01479,23.32733
0.381123620002086,0.294225441594114,24.27598,24.54323
0.3813890544169,0.271783068529336,23.10886,23.25759
0.38215650481887,0.0159594147580696,22.79933,23.36096
0.38243474824867,0.316107486674714,12.7658,13.15563
0.382557594358822,0.159297606851055,23.31527,23.54123
0.382836745498992,0.195728309079506,16.79856,17.63246
0.382912412788851,0.0777992882560633,22.77612,24.38335
0.38294533181698,0.0677387118957053,23.19932,24.38461
0.464421260268779,0.0263904947931569,24.43519,24.73141
0.464644938494006,0.200819200019924,22.47253,24.11942
0.464817217617963,0.209023733957891,17.95848,18.37235
0.464828503961257,0.301007749691645,19.60019,20.99068
0.464904707019627,0.35141798560026,19.88721,21.40711
0.465105737111799,0.478821352337506,22.87508,25.26987
0.465267577430453,0.205736837169108,22.20491,23.75183
0.465567518919613,0.306203515522284,21.49931,22.88664
0.465810598245127,0.436070464588114,23.24837,23.86115
0.0574142800436963,0.0759991207180993,21.50921,21.88833
0.0575154362431931,0.220027354964798,11.12022,11.48753
0.0577486880463596,0.495582783527256,24.39132,25.14905
0.0577754208720762,0.223475150404266,22.87954,22.79184
0.0579665999454733,0.215363320540686,22.68224,23.82871
0.058567330654796,0.012496347043176,25.18957,23.48064
0.0586175492848611,0.321870776208459,22.38644,23.26962
0.0586522257769957,0.22479646635636,24.35715,23.36145
0.0587321019781939,0.306538230882172,22.0962,23.50975
0.0590344918356234,0.132855700349,23.06395,24.92104
0.0591017596993879,0.391721381671736,22.54299,26.21102
0.0593284425119123,0.316799028672333,24.84048,25.07905
0.0594287056227358,0.411977478447571,22.73419,23.33318
0.14101339127393,0.371301811806613,18.65117,20.01236
0.141230558931568,0.457776476592319,23.33807,25.06893
0.14138038881946,0.0952574512716164,21.9386,23.56154
0.141451266191909,0.172886411031822,24.80227,25.11424
0.141501613182697,0.41127452187955,24.11785,24.3342
0.141535881137235,0.193564912241279,23.01969,23.27989
0.14171296252673,0.129190200037156,23.19634,24.31372
0.141742911743478,0.0362116423289735,25.2178,23.33082
0.141770771248218,0.413123457814129,18.23697,19.05514
0.141780990901992,0.442149142638044,20.37508,21.7086
0.142022684455618,0.0700029193670481,23.40316,24.7672
0.142199734688898,0.0265798795717283,20.7483,22.12107
0.14234751111735,0.35117859512914,15.77344,16.21566
0.142515203866708,0.436317692939356,22.9306,23.0047
0.142662924669651,0.412001381206581,22.98144,23.36612
0.142744141401664,0.210949460524817,14.74556,15.34665
0.142804900863098,0.324021312231266,19.15673,20.54955
0.142810466814803,0.0628813353598782,22.93953,25.11368
0.218682961725753,0.150423609580695,24.18997,24.8487
0.218913458362351,0.292110248315362,23.473,24.11943
0.219340079921011,0.462098254268082,20.27667,21.85369
0.21958563672907,0.0126590334749615,24.75724,23.57272
0.219958026632934,0.0825495965843016,22.89251,25.00147
0.220414067953724,0.019630638675371,24.2686,24.84691
0.220612019334988,0.201476544673022,22.10928,23.4295
0.298545596353076,0.121163469680668,22.39376,23.00456
0.298552173575882,0.0618380030815268,19.32678,19.26498
0.299617029957119,0.447078498920765,23.72086,24.16017
0.299830205845716,0.0412183384251232,21.99982,23.49274
0.300323019834195,0.33265875231414,22.04368,23.935
0.301019369932581,0.0751533894214913,23.56814,24.32795
0.378122691588715,0.240116962852553,23.96377,25.73434
0.378252097297377,0.280922448959012,22.88007,24.08632
0.378328351940498,0.0814234160356461,21.90994,23.15039
0.379355874105272,0.275149486535894,23.66806,23.69265
0.379495329096244,0.353281921510702,20.19724,21.40121
0.379632404770899,0.0330821861562072,22.82801,24.61869
0.379733184664133,0.223579668649619,24.54065,23.2662
0.379797027517139,0.0825445307976967,22.90327,25.1413
0.379862836140557,0.16777412654869,22.96957,23.72443
0.380327172514626,0.226769649721984,22.76391,23.35024
0.450836826340707,0.129491932521548,23.55707,24.82049
0.450878267297274,0.0883886760550091,20.57296,21.87982
0.451819671848682,0.383660153466748,22.99401,23.15877
0.451857375915354,0.0487858625381365,15.9437,16.9456
0.452060514281527,0.481199154956234,25.52324,24.68407
0.452085169548894,0.208769826422486,22.93203,23.17791
0.452500551182288,0.186337703312713,21.03287,22.97032
0.452983244943436,0.181372280894713,23.04119,24.5698
0.453123776978714,0.344549143448358,20.86967,22.39285
0.039971736596442,0.255688855451511,26.12167,25.33073
0.0404102017445211,0.447026288226579,24.79518,25.58416
0.0404225438344099,0.194049922953541,23.7697,25.25311
0.0412093980763757,0.342805610927976,20.55036,21.95576
0.041280803180257,0.468484173510047,21.97619,22.03208
0.122842075014619,0.196351605747884,23.58572,23.57717
0.122999324053175,0.186043948090299,22.69149,24.33693
0.12330875538936,0.429815614465461,22.4721,23.25621
0.123759534829084,0.0279271004745559,22.78125,24.80257
0.123830963480998,0.430677794014121,21.99663,22.29079
0.123843528239945,0.224712742368018,24.93162,25.21224
